application_id,application_date,loan_amount,interest_rate,annual_income,credit_score,employment_length,dti,num_delinquencies,previous_defaults,home_ownership,purpose,state,defaulted
e3463083-5c5e-4528-bf2d-36d79e44732a,2024-10-22 00:07:39,9485.38,14.58,10404.93,600.0,16,4.35,0,0,MORTGAGE,credit_card,GA,0
c31173d2-a216-473c-acb7-c55bb5f9538a,2022-05-15 18:02:11,28529.14,8.94,21144.82,720.0,20,0.0,1,1,MORTGAGE,small_business,CA,0
bbe4cac4-78f0-414a-a51d-2575b8d9c4b3,2023-01-10 03:19:04,3643.98,9.68,35223.76,727.0,31,34.61,1,1,RENT,major_purchase,FL,0
dd1a8a09-7d38-4ef4-a28a-0011808399ac,2024-11-09 17:27:12,31694.83,10.15,37494.22,774.0,30,20.47,0,0,OTHER,car,NC,0
9322bc75-1c7b-437a-9a49-da7d15bdad83,2023-09-07 14:41:59,12901.02,5.0,84277.83,757.0,0,13.33,1,0,OWN,car,NC,0
e1faa8c2-3dc9-440d-8670-88bc25392d4b,2023-09-15 07:08:47,5760.48,15.45,48599.73,797.0,25,20.8,1,0,RENT,home_improvement,TX,0
0056eea0-09c5-4fae-b4df-98afa73b9d64,2024-07-22 06:59:11,35707.3,16.77,37826.5,717.0,36,10.42,1,1,RENT,credit_card,IL,0
013837de-0ffa-4693-b8fa-a8fbe8fc8551,2023-05-07 06:37:58,28624.67,9.19,35732.09,694.0,34,15.35,1,0,MORTGAGE,credit_card,GA,0
75415066-0a0f-4498-a169-663eaf11a9f6,2023-11-05 04:53:17,15790.35,13.39,63075.75,597.0,12,10.47,1,1,RENT,major_purchase,FL,0
5dc44432-e382-4fdd-835f-fce9cf0bda22,2023-08-21 06:44:02,46767.68,10.94,27036.55,698.0,31,6.69,2,1,MORTGAGE,credit_card,FL,1
22655a24-e9c6-41c5-8f6f-c2f43c51d576,2022-05-03 21:09:27,18390.21,13.31,33855.55,647.0,32,1.16,0,0,RENT,home_improvement,PA,0
63e68d85-47eb-45ce-8641-ce2541be09cc,2022-11-30 09:42:53,25481.62,9.49,21065.06,693.0,14,5.22,0,0,RENT,credit_card,GA,0
1f1baa42-51a5-4c57-9ece-43532a1fdafd,2024-04-22 16:28:53,29033.7,8.47,73825.02,683.0,34,26.17,1,0,MORTGAGE,home_improvement,CA,0
8fc645d3-e9c6-4b09-8aab-a0609a058931,2022-12-26 21:03:24,15705.01,16.21,44189.81,708.0,25,10.1,1,0,OTHER,car,CA,0
2fd7d36b-5334-44b9-98e5-7ce13f756f8b,2024-09-16 23:33:08,32067.04,11.74,25495.02,674.0,30,22.28,0,0,RENT,home_improvement,TX,0
a00e8010-23e2-4c4d-8e3d-c966612cc46d,2024-11-16 10:05:44,16998.21,20.09,34295.61,736.0,29,25.65,0,0,RENT,small_business,FL,0
e09db067-ecde-47c8-9848-062cc8a53b2a,2024-04-21 19:25:41,18825.43,12.19,46855.58,517.0,31,18.13,1,0,MORTGAGE,home_improvement,NY,0
bab381e1-1847-415a-832b-15931b7b036f,2022-01-01 20:51:46,45439.64,8.3,32036.8,691.0,38,15.61,0,0,OWN,home_improvement,IL,0
a834a207-a1ec-41bb-bc9b-e37975f58291,2024-04-04 00:43:08,9391.21,16.91,27799.26,752.0,34,19.06,1,1,RENT,major_purchase,FL,0
cd39820e-4576-4e18-83b2-23f8857080b5,2024-12-10 11:38:36,1000.0,14.52,26182.94,792.0,16,14.67,1,1,RENT,debt_consolidation,OH,0
6781c96a-1132-47dc-b0bf-246ec30534b4,2024-04-07 11:41:57,49164.05,14.91,43022.6,724.0,22,27.63,0,0,MORTGAGE,home_improvement,FL,0
99100fe1-da9f-4234-8990-1fc62134085b,2023-11-30 01:43:44,63239.92,16.76,30362.78,781.0,25,33.01,0,0,RENT,debt_consolidation,NC,1
d0ec9680-a93e-4a41-a701-6dd05267a6bf,2023-11-02 17:31:18,18920.96,9.39,28944.08,690.0,34,29.6,0,0,RENT,credit_card,FL,1
d76cd670-754a-41be-8f9d-a24d6b05a3de,2023-06-27 11:12:10,1000.0,11.49,18619.58,680.0,15,0.79,1,0,RENT,small_business,NY,0
60d6e1c0-027f-4680-b0c6-df916803f3b4,2022-09-29 08:26:41,20342.74,11.31,37753.0,712.0,12,14.5,0,0,RENT,credit_card,NC,0
be0d3235-c19a-453c-b678-497b3dd2e7fc,2023-06-08 02:18:40,20706.66,6.84,33169.57,680.0,29,18.03,0,0,OWN,credit_card,OH,0
52aef2a2-1127-4880-bf81-027c80ab5fa3,2024-09-24 08:50:32,22151.14,10.95,30920.54,633.0,38,21.7,1,0,RENT,major_purchase,CA,0
f19d2a48-d0d6-4438-8dba-5c41e60f4901,2022-04-04 17:00:53,8299.18,17.35,40110.18,649.0,36,4.18,0,0,OWN,home_improvement,TX,0
0f8b0e84-20df-443f-8223-87d6a3f2f189,2022-05-22 03:41:01,33693.42,12.95,52785.99,613.0,5,4.05,0,1,RENT,debt_consolidation,CA,0
e8289066-0353-4300-b761-af6da2156700,2024-08-16 00:12:59,32867.61,6.62,51574.5,712.0,36,28.45,0,0,RENT,car,GA,0
cc58907a-799f-4523-bdf7-64f664573cfe,2024-06-24 21:19:55,2583.92,5.78,47875.74,681.0,31,13.53,1,2,MORTGAGE,car,OH,0
fbc6fc47-957e-4eaf-89f0-417d62f09e93,2023-07-14 00:09:47,35487.95,18.66,32198.17,658.0,6,6.1,0,1,OWN,major_purchase,MI,0
494143b2-c0da-4606-89c3-a5197364af51,2023-01-29 12:21:22,55790.27,11.64,27350.79,646.0,0,9.17,1,0,RENT,major_purchase,FL,1
0e514869-3015-4f00-a746-e79e35ec94f0,2022-05-02 10:19:56,27579.4,9.41,21548.08,710.0,8,21.12,1,0,RENT,small_business,CA,0
1c12b3f8-e231-48fd-a155-d4e70aac88fd,2024-01-08 19:59:31,19940.12,10.9,26995.4,727.0,37,11.42,1,1,OWN,car,IL,0
09454ee0-4060-4f64-8318-c32537f0fcc4,2023-08-14 08:57:17,22869.95,6.09,36674.06,612.0,30,19.93,0,0,MORTGAGE,debt_consolidation,CA,0
60c32300-d738-4d0d-aa65-c304da198a64,2024-05-31 13:57:07,34228.85,17.69,24510.5,603.0,23,10.17,0,0,MORTGAGE,debt_consolidation,TX,0
32932366-cdf6-491d-89c4-a0c837f3303f,2023-02-02 02:23:46,1000.0,10.43,38102.25,737.0,25,4.05,0,0,MORTGAGE,credit_card,GA,0
16d4b202-4d4b-4f95-a4f7-eb9542f2d680,2024-05-24 10:55:10,27465.86,17.47,22410.2,597.0,16,29.4,1,0,RENT,credit_card,FL,0
7213bf1f-e13a-4c88-8769-f0ebb1620919,2024-11-11 07:03:03,19143.04,12.21,15827.5,713.0,36,21.19,0,0,OTHER,car,NC,0
098160e7-1aaa-46f0-bdbb-a943d6cfaf2c,2022-06-26 10:49:40,52717.38,17.72,54704.6,777.0,6,15.33,1,0,RENT,major_purchase,PA,0
fe148706-b6d6-425a-b07e-35f1d474ba92,2024-04-17 12:00:39,22387.41,13.03,28646.68,777.0,12,13.83,1,0,RENT,small_business,OH,0
e5b77610-1bc9-45e7-b102-c752f5ca7d8f,2023-10-31 22:55:37,50018.31,15.41,23896.4,724.0,8,29.72,0,0,OWN,small_business,NC,0
0f4b321a-4f05-4ddf-85b5-c6053b574f6c,2023-03-23 13:21:30,8443.89,14.88,21016.78,723.0,33,22.73,2,1,RENT,small_business,IL,0
446ac7fd-d648-4dd0-a12b-fc82b8b88c20,2022-08-23 22:42:23,33808.89,14.49,44869.7,815.0,21,27.17,0,1,OWN,car,FL,0
166e76f7-3bf1-40b3-b2dc-c246f9d686ed,2022-06-19 13:28:51,29791.0,13.39,72218.67,540.0,27,13.33,0,0,RENT,major_purchase,GA,0
7c000563-02eb-4d58-8420-cd6ff0f89523,2022-05-03 18:06:02,11964.29,11.07,29686.96,652.0,36,18.41,1,0,MORTGAGE,small_business,NC,0
df90efc1-8a9b-44af-b068-d3723518875d,2022-10-19 08:15:02,27660.94,19.66,32604.91,731.0,7,21.22,0,0,MORTGAGE,credit_card,NY,0
3cd1c064-ee69-4b21-835d-deb199fcec48,2023-07-17 08:23:28,43187.78,8.37,62057.45,660.0,38,13.6,0,0,OWN,credit_card,NC,0
5f8aa3d9-531d-42fe-a849-7d6d3a5d53ba,2023-08-13 07:05:56,20143.12,12.02,14687.87,754.0,5,17.24,1,1,OWN,major_purchase,MI,1
7b19c9f6-455e-48b4-a70a-aaf60980dad4,2024-12-17 08:12:39,1000.0,12.06,97093.95,678.0,30,13.33,2,1,RENT,car,TX,0
c180db57-3d33-4073-84b5-d67c2efeef46,2024-03-22 17:17:43,24736.56,13.61,123259.87,688.0,28,21.19,0,0,MORTGAGE,debt_consolidation,NC,0
bdf5b9b6-585c-4426-a7f7-03184403c71d,2024-12-10 22:07:41,11463.65,10.28,9384.66,664.0,33,7.43,0,1,OWN,major_purchase,CA,1
cd4a04d0-c385-439b-bf25-fe5c94df0bf5,2024-04-05 10:51:12,19864.89,13.26,34587.53,649.0,6,22.58,0,0,OWN,credit_card,NC,0
0fafd06e-944e-4d17-a3f5-37643f0721d4,2023-09-20 20:58:58,23776.18,11.32,25349.81,647.0,38,20.49,0,1,RENT,car,NC,0
c71f3574-1e44-4e19-a158-01aaa151a1bd,2024-06-13 02:15:48,1000.0,5.67,31812.49,696.0,31,16.37,1,0,RENT,major_purchase,NC,0
bcf0bfaf-188e-4d3f-9fa5-18267a8a5fb8,2024-04-25 12:44:13,1000.0,12.04,29460.55,634.0,4,21.6,0,0,RENT,debt_consolidation,FL,1
7837c415-e589-494c-8e6e-6e9876de9835,2024-06-03 10:33:52,32231.0,7.6,54495.83,737.0,22,15.08,0,1,MORTGAGE,debt_consolidation,MI,0
11927160-528f-44df-a4f9-f63e199fcecb,2022-10-01 09:32:13,17159.22,5.06,34327.95,719.0,32,12.64,0,0,MORTGAGE,major_purchase,PA,0
18a7abad-1a4f-447c-bbe1-de0762d0d31a,2024-03-03 23:29:53,1000.0,12.55,23029.85,746.0,19,22.35,0,0,OTHER,credit_card,CA,0
4d3ff924-dda9-438a-8b3d-81c717208c43,2022-09-03 16:14:17,36772.66,13.95,33319.81,612.0,15,22.7,0,0,OWN,debt_consolidation,NC,0
fb6101b1-cb4c-4946-aa87-0e77e21f0622,2022-12-14 21:04:36,29085.55,14.11,46976.0,578.0,11,13.94,0,0,OWN,debt_consolidation,MI,0
e3adaffc-b3dd-45eb-9ca9-ed77c47cb236,2024-02-13 15:25:41,14291.88,14.27,20093.25,680.0,20,13.26,0,0,MORTGAGE,debt_consolidation,FL,0
e77a0b99-e916-4870-b13b-557bca71f929,2023-07-08 05:18:48,5247.55,5.0,15944.72,850.0,39,16.54,1,0,RENT,home_improvement,NY,0
eeafc7c4-4e62-4182-9f9e-e9c703289833,2024-05-10 16:04:04,37537.12,6.56,98358.22,756.0,24,13.58,1,0,OWN,small_business,PA,0
e4c94b26-22bb-457a-a5f3-7c9561411e66,2024-02-29 00:06:23,30240.26,19.89,26338.49,647.0,28,30.2,0,0,MORTGAGE,car,FL,0
77bc0e46-906a-4f48-ae9b-e899c76bc739,2024-03-23 07:28:46,60739.03,7.81,33905.19,705.0,31,20.53,0,0,RENT,major_purchase,OH,1
a12ff884-dd8d-4443-8b36-7f035f96db7c,2022-06-11 19:42:26,31302.83,14.44,29765.41,724.0,31,18.12,1,0,RENT,car,FL,0
f6f9e3a6-dc26-4b48-a3b3-d02d3ae4c71c,2022-04-25 10:27:30,30815.55,9.25,47764.78,598.0,16,10.54,0,0,RENT,small_business,NY,0
a32ec9dc-500d-4673-a786-519755bfd641,2022-09-29 22:14:17,22496.08,12.32,88114.73,762.0,30,23.91,2,1,OWN,debt_consolidation,NY,0
92bf647e-e7b4-4bc1-bf40-53e04595672a,2023-01-26 02:50:33,37251.64,9.47,48531.43,670.0,13,13.11,1,1,RENT,small_business,OH,0
67a40445-9912-4876-b842-343f9760f895,2024-06-16 19:32:57,34376.28,14.25,16997.43,675.0,23,12.78,0,0,RENT,credit_card,IL,0
62114b2d-92ae-4046-9860-c11dabc8b4a8,2022-02-18 09:03:17,43775.88,12.55,18177.47,681.0,12,24.18,0,0,RENT,car,CA,0
619baa73-a358-4125-b8b8-70a6bbbbb5b8,2023-08-15 15:09:22,17180.16,10.21,29748.01,749.0,37,21.1,1,1,MORTGAGE,car,PA,1
cac0577b-f9ed-4065-9a7b-70cd15b1186b,2024-05-10 20:20:39,18468.89,7.8,31757.47,635.0,29,0.0,1,1,MORTGAGE,debt_consolidation,GA,0
c890a910-11f3-499b-9f6c-6c6a5fb1f537,2023-02-02 16:36:22,17813.45,13.07,15352.36,578.0,23,16.74,1,0,MORTGAGE,credit_card,TX,0
e4fdaff1-8eed-4267-bb9d-25d0c576cd06,2022-12-08 08:41:40,36862.03,7.15,54702.82,699.0,18,19.0,2,0,MORTGAGE,home_improvement,NY,0
f615a316-98d3-49f4-b0cb-77dd9ae8835c,2022-08-12 21:36:37,47475.62,13.71,21096.02,557.0,20,15.28,1,0,RENT,small_business,FL,0
c15aa39a-9714-4184-ab1b-9ce108b28f88,2023-04-16 13:25:51,18117.39,22.51,76622.86,662.0,31,19.28,1,0,RENT,major_purchase,MI,0
5b7b4a4f-1fd9-48a0-aeb2-d2c07bd32899,2023-11-06 07:06:36,18628.39,17.4,90247.96,751.0,10,3.52,0,0,OWN,debt_consolidation,FL,1
bc233326-4452-4781-a4e5-ca53ba8c847d,2023-09-26 21:11:08,29711.16,14.87,32076.32,715.0,33,0.0,0,0,OWN,major_purchase,NC,0
d46583ae-6940-42bf-a482-b0750a6d6bcf,2024-07-20 02:51:08,21313.58,11.66,45228.66,743.0,11,10.2,0,0,MORTGAGE,major_purchase,OH,0
e62eebfd-8a83-43a4-86aa-84f5bef65423,2022-01-01 14:31:11,39280.8,5.0,19614.54,717.0,5,20.26,0,1,RENT,car,MI,0
935a44a9-b7cd-458e-86f6-9f9d9ed508d0,2022-11-17 10:40:28,1000.0,6.71,49604.57,825.0,29,0.0,0,0,MORTGAGE,credit_card,PA,0
a67b602c-76f1-4483-a708-fd2e1ebb4ac4,2023-01-23 18:16:44,12599.42,17.13,28308.11,645.0,28,11.25,0,0,RENT,debt_consolidation,FL,0
0cb74e5d-82a1-41cd-9291-303041579530,2023-03-05 13:51:59,13263.75,8.84,21086.37,704.0,13,2.62,2,0,OWN,small_business,GA,0
12345681-3330-4e8e-bd6f-a6f0ad153e5d,2024-03-07 09:00:00,1000.0,9.2,31424.17,654.0,25,16.06,1,0,MORTGAGE,small_business,CA,0
46481a36-7c91-4023-94ae-97976ca7558b,2022-04-21 13:11:50,10545.42,11.34,28771.08,737.0,29,33.66,0,0,OWN,major_purchase,GA,0
08c0d87e-06d8-4f34-b988-b3b08c8627b8,2022-11-10 05:47:44,11272.66,7.75,30866.3,676.0,31,16.26,1,1,MORTGAGE,small_business,NY,0
b868c1e1-2ac3-4f4a-add8-b2be0d2dbdd9,2022-03-01 20:41:40,21983.43,7.09,58386.5,783.0,38,17.14,1,0,MORTGAGE,credit_card,OH,0
44b75870-6138-4008-98c3-f2e61f9e91d2,2023-09-17 16:08:49,41694.49,11.8,24522.5,648.0,34,24.71,0,0,MORTGAGE,debt_consolidation,PA,0
1d529e5e-1757-4b94-90f3-3b356ca177ea,2024-11-21 18:57:53,21324.09,8.43,86466.43,764.0,17,18.17,0,0,MORTGAGE,home_improvement,NY,0
88bc9ba3-7228-471f-b44d-e36b50e4114a,2024-12-06 00:03:49,9537.79,9.04,18722.29,716.0,9,16.28,1,0,RENT,car,IL,0
026de43c-4346-4944-a866-c11e87e2d36b,2022-02-22 12:50:13,24145.68,8.88,81447.6,678.0,3,25.41,0,1,RENT,major_purchase,PA,0
86207441-302d-481c-8b02-73946763178f,2022-05-10 09:08:50,40737.6,14.09,21845.38,713.0,22,21.78,0,1,MORTGAGE,major_purchase,GA,0
02bbf310-30d9-46fd-a4fd-f87d9efebdfc,2023-09-18 04:10:45,10360.62,11.07,36297.11,696.0,26,20.31,1,0,OWN,car,IL,0
fe2ba2ad-7da4-42f7-8466-b305693ed842,2022-10-21 17:22:20,11341.38,11.29,28421.52,701.0,27,16.89,1,1,OWN,credit_card,CA,0
64998573-492a-4c8f-8535-476626fa5579,2022-09-11 03:25:59,33378.23,14.39,30581.05,668.0,0,15.23,0,0,RENT,home_improvement,CA,0
5f4367df-9ef2-409c-b669-a94f98a129b7,2024-01-19 22:38:24,21676.96,11.43,54213.14,638.0,28,25.34,0,0,RENT,small_business,OH,0
bbd8e230-7fc0-4d38-a9d6-0945146bb948,2022-12-03 16:37:55,34712.27,10.89,76873.26,660.0,31,15.31,0,0,OWN,debt_consolidation,NC,0
a9401f24-e468-4bda-a239-6569b86cce10,2023-10-18 05:21:40,24795.3,13.88,65858.41,579.0,28,27.85,1,0,OTHER,home_improvement,IL,0
f3049eb5-a888-486e-8d0b-7e20c1b42591,2022-02-12 14:22:46,35524.95,14.67,29660.51,731.0,21,9.62,0,0,RENT,major_purchase,CA,0
b770dc26-5bef-42fa-a98d-ac3b6dc0120c,2024-12-06 21:55:44,9473.83,11.41,39820.12,606.0,0,29.47,0,1,RENT,credit_card,TX,0
48c47e83-ebee-4d3f-9060-8f58fb0c2f9b,2022-04-03 12:32:00,24818.73,12.32,24562.13,667.0,19,21.78,0,1,RENT,credit_card,MI,0
21353daa-b91e-4c20-80f9-d3be425c102d,2022-02-07 21:21:28,21839.65,8.87,22119.72,719.0,25,10.25,3,0,OWN,home_improvement,GA,0
5362ced5-8fe5-4294-8bcb-8dc20a463e41,2023-04-03 10:19:03,6761.64,8.56,20472.74,730.0,22,22.07,0,1,RENT,car,CA,0
52212dd4-64c0-4450-a887-904e881dd735,2024-08-19 09:41:09,1547.83,15.08,29179.26,574.0,22,12.8,1,0,MORTGAGE,home_improvement,NY,0
65a2e556-20ad-4181-95c7-5a5ef313fbe3,2023-11-30 22:50:15,35286.24,13.78,41142.74,674.0,20,18.27,2,0,RENT,car,GA,0
1994d884-b260-4f55-a671-396d5ebcb674,2023-06-19 22:57:50,19735.71,13.82,13961.97,708.0,22,14.11,1,0,RENT,small_business,OH,0
37797ff0-ded2-4d2e-b607-1d47a85401a1,2022-10-31 05:01:50,9665.8,13.12,35483.5,683.0,12,16.94,1,0,RENT,debt_consolidation,NY,0
c1670570-c526-46be-843f-78584524acf7,2022-09-06 10:54:20,23557.32,12.18,77498.4,761.0,24,25.53,1,0,RENT,car,OH,0
d422ae2d-3c97-4eac-8fa2-ffe23510b601,2023-12-17 03:52:30,41920.28,14.79,63637.33,631.0,11,22.15,2,0,MORTGAGE,major_purchase,MI,0
964cb70d-918c-4510-8ecd-20d4f989714b,2023-07-06 04:24:46,1000.0,15.74,27103.22,557.0,19,9.0,0,0,MORTGAGE,major_purchase,MI,0
bb04465e-86b1-4909-a495-de476ccf770e,2023-11-03 02:13:18,2550.42,15.64,18061.96,729.0,16,9.46,0,0,MORTGAGE,small_business,NC,0
d4312bb3-b298-434b-a402-ff8803202ac3,2023-03-28 08:30:58,11156.7,11.6,45702.81,648.0,28,20.17,1,0,MORTGAGE,debt_consolidation,FL,1
dcfa23a2-8239-4237-a60a-64d937466cbc,2022-11-26 05:12:13,46917.68,17.55,11399.06,574.0,35,20.75,0,0,RENT,credit_card,CA,0
acbd99d2-bf58-48f9-b3cf-d882ef0883d3,2022-07-16 08:55:03,29238.8,12.91,63264.34,670.0,25,12.6,3,0,MORTGAGE,small_business,FL,0
3ea12673-9db9-42d1-95c7-e04f44e11215,2022-11-16 23:26:32,36509.76,14.53,32637.14,754.0,5,30.73,2,0,OWN,major_purchase,CA,0
9acb2c75-5054-4bc7-b125-f233ea8af273,2022-08-29 05:43:11,7897.59,13.13,90730.62,604.0,26,24.51,1,0,MORTGAGE,home_improvement,PA,0
2405aa55-c05a-4d2b-8ae3-3975199280bc,2023-06-19 04:16:53,8206.96,12.99,15313.92,820.0,12,13.0,2,1,OWN,home_improvement,OH,0
7c08ea85-0f2d-4f5e-ac23-13f3a2077b2d,2022-11-12 12:21:38,31717.21,9.06,57473.15,630.0,1,12.22,0,2,RENT,major_purchase,FL,1
4900989c-3a3a-497c-8cb7-8ef6c211c40f,2024-05-21 05:43:53,25874.11,14.81,34535.59,685.0,7,16.18,0,0,RENT,home_improvement,TX,0
5562bb6b-52d7-4c08-8303-23966dbc64d7,2023-08-28 15:47:08,33231.08,23.38,30775.52,607.0,39,15.35,0,1,RENT,home_improvement,PA,0
1aa576b6-6ebc-47c0-8d18-31e9c20c77ed,2022-12-01 19:49:38,22184.94,10.5,18307.72,682.0,17,28.05,1,0,RENT,major_purchase,CA,0
280ec240-9ee3-456e-96ea-6b2850d75677,2022-04-01 23:51:04,29172.16,12.28,48916.69,672.0,8,25.88,0,1,OWN,credit_card,NY,0
9217b24f-a765-4caf-9e34-d4178bc0d4c7,2022-05-14 14:58:48,27371.79,10.22,50922.94,591.0,5,18.28,0,0,OTHER,major_purchase,MI,0
9e68109a-1dd3-4976-b26b-cf45eb95d5bc,2022-04-08 06:51:29,36666.51,10.05,88659.98,850.0,26,23.42,1,0,RENT,small_business,MI,0
14f11c28-764b-4dfc-90b4-cb222c2b3ecf,2022-12-19 06:14:19,37105.12,18.18,60115.63,650.0,30,24.58,0,0,OWN,small_business,OH,0
b6884251-5119-4fd3-b6dd-66b06c028fc0,2022-12-30 06:17:20,1000.0,9.31,26985.43,650.0,14,18.47,0,0,OWN,major_purchase,FL,0
b669815c-c109-45bd-8f45-23e571774a27,2022-02-23 21:12:13,1000.0,10.1,21983.97,738.0,4,21.22,1,0,RENT,home_improvement,CA,0
d31368e7-9896-4c75-9467-6adf3710f871,2024-02-14 11:36:16,40026.18,5.65,18320.1,789.0,14,22.75,1,0,RENT,major_purchase,OH,1
cb813200-4787-4b28-87bb-7437b531ba36,2023-08-03 00:07:31,42815.88,8.97,75857.52,748.0,26,21.9,0,0,OWN,small_business,IL,0
86c8cbc6-65bd-40fc-9688-4e4a335047d9,2024-12-07 05:51:30,9690.65,5.17,24610.12,608.0,4,11.77,2,1,OWN,credit_card,GA,0
06870e61-3cfe-4079-926c-b4d11700ebd6,2024-08-29 18:40:34,1000.0,14.53,76123.7,693.0,10,12.58,2,0,RENT,home_improvement,TX,0
9a74f25d-ec82-49a5-ba76-d9369ea09b8c,2022-01-14 03:26:46,26485.52,23.2,47218.26,567.0,0,15.69,0,0,RENT,small_business,NC,1
6ce10306-7754-44eb-b73b-de26d486eb52,2024-02-06 09:38:22,38962.57,10.53,42828.17,734.0,18,12.35,0,0,RENT,major_purchase,NC,1
b6ab9eac-c791-4f8e-a663-286cce4b9773,2024-11-30 17:06:43,51963.92,5.33,31149.89,582.0,6,6.22,0,1,MORTGAGE,home_improvement,IL,1
62f48d01-9995-470a-bb2e-f385c1bd1a2c,2024-05-27 12:43:44,32744.46,15.6,50530.71,632.0,7,23.41,2,0,MORTGAGE,credit_card,CA,1
ddfa0212-affa-498b-86ad-093503a98604,2024-01-22 05:10:16,19424.25,9.09,36035.67,680.0,4,20.77,0,0,RENT,car,IL,0
80a1a1de-db34-48ac-9793-50bd6196f1e5,2022-06-02 11:00:59,11603.04,17.2,30193.84,707.0,29,7.29,0,0,MORTGAGE,major_purchase,FL,0
818a56ba-d5c2-4ee3-bceb-d4fb83ff842c,2024-09-13 13:54:28,25171.77,10.87,51431.31,664.0,19,16.07,0,0,MORTGAGE,major_purchase,GA,0
920e4438-d65c-489f-9fae-16158a3ce3b5,2024-06-18 23:55:55,20511.03,9.47,33793.17,771.0,37,16.53,1,0,RENT,home_improvement,NY,0
cbbca6f1-5596-4857-bfec-ecca019a3e05,2023-08-11 06:58:19,9773.98,11.29,24363.29,723.0,15,19.46,1,0,RENT,small_business,CA,0
f67ff38f-2c97-4bc7-8841-ea6409e2edd6,2024-10-06 01:19:42,55731.33,15.03,49016.56,719.0,8,9.34,2,0,RENT,credit_card,MI,0
588dd225-f62a-4efe-8cf2-74159b24d642,2023-05-22 22:02:41,51777.53,11.09,35172.06,606.0,8,7.17,1,0,RENT,car,NY,0
b1c9d790-631e-4c7c-ad78-41ed2578f8fb,2023-08-07 14:19:32,42040.73,10.01,46372.18,782.0,38,22.16,1,0,MORTGAGE,debt_consolidation,CA,1
6548e24f-01cc-411b-aa01-a88830dd4996,2024-05-09 17:59:47,11187.24,11.2,28942.61,632.0,23,5.73,0,0,MORTGAGE,debt_consolidation,NC,0
9631e056-1d38-461b-aaff-4dfedf0248dd,2024-02-28 14:52:03,37825.29,6.91,19839.68,784.0,13,16.14,0,1,OWN,major_purchase,GA,0
5f965226-034e-4e36-abc7-dbb5b29d4204,2023-08-27 11:11:38,34594.4,13.59,86468.63,801.0,26,15.39,1,0,RENT,car,NY,0
526c9eaa-8921-41b8-aadc-d0b959d94302,2024-05-07 13:33:34,31638.18,5.0,78692.7,711.0,22,17.01,1,0,MORTGAGE,debt_consolidation,IL,0
3df9a5b7-409b-4740-94e3-73f12c6a0247,2024-09-09 14:45:54,43744.98,10.22,56494.16,742.0,4,20.02,1,0,RENT,small_business,OH,0
b3b09ff3-09f5-45b1-a011-2a08e2f18b7a,2023-12-12 08:21:20,34530.57,15.04,29914.38,495.0,28,30.79,0,1,RENT,home_improvement,NC,1
7bee2ce8-2bde-47a0-9d09-29742b1c0add,2023-03-27 01:00:13,36100.21,13.21,31252.07,668.0,4,5.2,0,1,RENT,debt_consolidation,FL,1
c8739e8d-67ce-41a4-b8fa-f4c6c2f37fe6,2023-08-04 20:22:12,34553.59,14.36,72487.09,746.0,7,25.01,1,1,MORTGAGE,home_improvement,NY,0
b3ec8681-2103-4823-b1a7-7194737db082,2023-12-12 04:47:51,30111.87,11.74,30426.98,735.0,28,0.0,0,0,MORTGAGE,major_purchase,CA,0
a42fb81e-f47a-4916-a902-fe6fbab872ca,2023-09-21 06:32:05,1000.0,16.68,26468.8,607.0,17,29.15,0,0,OWN,major_purchase,NC,0
ff8e634f-ef2c-4571-bf3c-c678d7fdbfaf,2022-07-15 14:25:49,26254.32,15.7,92606.75,662.0,8,1.66,1,0,MORTGAGE,car,NC,0
9c674677-227f-49ea-bffa-66f4f73cd89f,2023-05-15 14:55:00,16657.12,13.78,35460.02,528.0,2,37.49,0,0,RENT,car,MI,0
6ac83acb-735c-43f0-a5e5-76e038ce7485,2022-05-28 10:56:23,5802.39,15.71,87922.64,705.0,23,14.88,1,0,RENT,debt_consolidation,GA,0
20a3c8a2-6eab-4cae-b7ee-826aacd77af0,2024-01-25 21:35:41,50227.25,15.0,18048.25,567.0,27,28.32,0,0,MORTGAGE,car,NY,1
594b4f06-166e-43e3-8cef-8c97aeb8fe2f,2024-05-24 16:44:21,50934.93,10.24,47055.94,748.0,8,26.67,0,0,MORTGAGE,debt_consolidation,NY,0
a4a56ed0-11ca-4961-9893-d1b79de04423,2024-01-18 04:19:07,45388.31,6.62,102287.35,751.0,16,14.51,1,0,OWN,car,NY,0
6b8dcf2e-8481-482a-963e-0859742a0c73,2024-08-05 03:36:58,28828.2,13.68,36859.75,652.0,13,15.12,1,0,RENT,small_business,IL,1
08aa50a8-33de-439c-8a8c-d98a316a2541,2023-12-14 09:35:21,45259.38,14.18,31824.69,711.0,35,11.3,1,1,OTHER,car,MI,0
21a114f4-b819-460e-8707-3fc9922f938b,2023-02-20 06:20:48,25180.8,16.36,20254.33,667.0,31,24.3,0,0,RENT,debt_consolidation,OH,0
10db9498-fe7f-4443-93f0-2d65bb1fe808,2022-03-10 06:33:20,28041.96,8.25,62390.7,695.0,10,14.61,0,0,RENT,debt_consolidation,IL,0
43c15586-60d7-42b5-b7f2-9bcba8894d59,2022-02-06 07:28:50,8597.93,8.37,24709.32,611.0,20,11.45,0,0,RENT,car,GA,0
